user_id,content_id,view_start_time,device_type,view_end_time,region
1972,96,13-03-2025 23:15,Mobile,14-03-2025 01:21,East India
811,215,07-06-2025 14:13,Mobile,07-06-2025 15:20,West India
56,32,24-10-2025 22:11,Laptop,24-10-2025 23:47,East India
3524,67,04-06-2025 02:56,Mobile,04-06-2025 05:12,North India
2663,92,21-10-2025 03:33,Mobile,21-10-2025 03:39,North India
3280,129,03-11-2025 14:25,Laptop,03-11-2025 16:13,West India
1534,136,01-11-2025 05:23,Smart TV,01-11-2025 06:57,West India
4012,273,11-02-2025 04:29,Smart TV,11-02-2025 05:51,West India
934,176,13-12-2024 13:46,Laptop,13-12-2024 14:04,South India
663,144,19-02-2025 19:48,Mobile,19-02-2025 21:25,South India
3846,225,03-09-2025 18:29,Tablet,03-09-2025 21:07,South India
3024,148,11-11-2024 18:03,Tablet,11-11-2024 18:36,North India
2678,161,30-11-2024 05:24,Smart TV,30-11-2024 07:04,East India
144,89,22-10-2025 04:56,Tablet,22-10-2025 05:36,North India
3276,174,08-02-2025 13:09,Laptop,08-02-2025 15:04,West India
4325,248,25-03-2025 04:14,Tablet,25-03-2025 04:26,South India
240,249,15-04-2025 14:33,Mobile,15-04-2025 16:35,North India
2005,164,05-02-2025 14:28,Mobile,05-02-2025 16:34,South India
3770,200,21-11-2024 05:23,Tablet,21-11-2024 06:17,West India
4247,94,28-01-2025 04:50,Smart TV,28-01-2025 05:08,East India
3397,208,27-10-2025 15:47,Smart TV,27-10-2025 17:40,West India
803,40,31-10-2025 15:34,Mobile,31-10-2025 17:59,South India
353,250,10-01-2025 21:57,Laptop,10-01-2025 23:03,North India
1975,207,25-05-2025 12:15,Laptop,25-05-2025 14:21,South India
1134,27,07-01-2025 20:47,Tablet,07-01-2025 22:27,West India
4562,242,26-04-2025 18:34,Mobile,26-04-2025 20:18,South India
1064,74,13-05-2025 18:22,Smart TV,13-05-2025 20:08,South India
1396,31,23-01-2025 10:44,Laptop,23-01-2025 10:59,West India
1549,102,17-03-2025 02:37,Laptop,17-03-2025 02:53,East India
1531,275,27-07-2025 16:16,Smart TV,27-07-2025 17:24,South India
53,255,07-03-2025 22:28,Smart TV,07-03-2025 22:41,West India
3152,39,14-10-2025 15:32,Tablet,14-10-2025 16:13,North India
2787,141,06-07-2025 04:14,Smart TV,06-07-2025 06:10,West India
1145,225,13-11-2024 21:03,Tablet,13-11-2024 21:33,North India
2113,274,10-03-2025 02:33,Tablet,10-03-2025 04:04,North India
296,72,02-05-2025 20:46,Laptop,02-05-2025 22:59,West India
2990,268,23-06-2025 10:30,Tablet,23-06-2025 11:42,South India
4743,211,22-09-2025 05:14,Mobile,22-09-2025 07:40,South India
1581,300,30-08-2025 13:42,Tablet,30-08-2025 16:40,East India
2426,60,10-06-2025 15:46,Laptop,10-06-2025 16:22,East India
2628,203,07-04-2025 01:11,Tablet,07-04-2025 04:02,West India
4806,89,30-03-2025 06:38,Laptop,30-03-2025 08:33,South India
4163,129,01-05-2025 09:50,Mobile,01-05-2025 11:42,East India
1594,227,19-12-2024 07:00,Mobile,19-12-2024 09:02,North India
510,105,25-04-2025 01:00,Laptop,25-04-2025 02:29,East India
1892,91,28-09-2025 00:59,Mobile,28-09-2025 03:14,South India
1462,149,14-09-2025 09:43,Mobile,14-09-2025 10:24,South India
2000,206,24-05-2025 23:45,Tablet,25-05-2025 01:24,West India
1971,63,25-06-2025 05:46,Laptop,25-06-2025 07:58,West India
1552,105,14-08-2025 13:31,Smart TV,14-08-2025 16:07,North India
3852,63,28-04-2025 22:43,Tablet,29-04-2025 01:12,West India
102,29,22-07-2025 10:30,Smart TV,22-07-2025 12:20,West India
1461,273,03-01-2025 10:42,Smart TV,03-01-2025 11:19,South India
2847,186,16-12-2024 05:32,Laptop,16-12-2024 06:42,South India
734,113,24-01-2025 23:14,Laptop,25-01-2025 01:57,West India
3093,236,06-01-2025 17:43,Mobile,06-01-2025 17:51,West India
2435,62,09-09-2025 01:36,Laptop,09-09-2025 01:47,North India
533,73,24-08-2025 09:50,Mobile,24-08-2025 11:25,East India
92,229,14-09-2025 14:51,Smart TV,14-09-2025 16:45,South India
1820,261,01-04-2025 18:16,Smart TV,01-04-2025 20:56,East India
1157,224,03-12-2024 12:47,Tablet,03-12-2024 14:35,West India
4935,108,02-06-2025 01:17,Mobile,02-06-2025 01:28,West India
505,229,21-04-2025 14:55,Laptop,21-04-2025 16:34,East India
4937,21,16-01-2025 09:26,Tablet,16-01-2025 10:29,West India
4783,39,06-10-2025 15:07,Tablet,06-10-2025 16:35,East India
2196,120,08-06-2025 00:41,Laptop,08-06-2025 02:27,North India
934,222,17-04-2025 17:19,Tablet,17-04-2025 17:38,South India
1256,229,28-10-2025 16:26,Smart TV,28-10-2025 19:19,South India
884,193,06-06-2025 14:41,Laptop,06-06-2025 17:29,West India
3237,144,12-03-2025 04:40,Tablet,12-03-2025 05:00,North India
4410,156,09-04-2025 05:40,Tablet,09-04-2025 06:31,North India
2705,94,03-03-2025 19:45,Smart TV,03-03-2025 21:40,North India
4060,249,11-07-2025 02:55,Smart TV,11-07-2025 05:39,West India
4319,211,31-01-2025 00:53,Tablet,31-01-2025 02:35,East India
4512,87,06-03-2025 02:35,Mobile,06-03-2025 04:43,North India
2110,162,29-04-2025 13:19,Tablet,29-04-2025 14:47,West India
4720,101,09-04-2025 11:53,Tablet,09-04-2025 14:30,South India
2424,252,29-11-2024 23:33,Mobile,30-11-2024 01:42,North India
2647,235,03-08-2025 11:14,Tablet,03-08-2025 13:49,North India
4501,144,01-08-2025 11:20,Tablet,01-08-2025 12:34,East India
1279,297,01-06-2025 19:09,Smart TV,01-06-2025 21:37,North India
390,96,26-09-2025 08:47,Smart TV,26-09-2025 11:30,East India
1649,208,15-10-2025 11:34,Mobile,15-10-2025 14:31,West India
766,35,07-06-2025 09:30,Tablet,07-06-2025 10:57,North India
348,195,17-01-2025 06:07,Smart TV,17-01-2025 09:01,South India
3574,148,31-01-2025 06:14,Laptop,31-01-2025 06:50,West India
1346,77,18-11-2024 05:34,Smart TV,18-11-2024 08:23,North India
3006,134,22-06-2025 06:59,Tablet,22-06-2025 09:57,South India
2565,78,15-01-2025 09:00,Tablet,15-01-2025 09:47,East India
330,50,06-10-2025 20:45,Smart TV,06-10-2025 23:26,North India
3535,87,30-03-2025 17:56,Laptop,30-03-2025 18:57,North India
3794,64,09-06-2025 18:27,Smart TV,09-06-2025 21:06,North India
974,37,29-04-2025 23:39,Smart TV,30-04-2025 00:02,North India
1246,90,18-01-2025 03:08,Laptop,18-01-2025 05:38,North India
2238,245,31-05-2025 13:27,Laptop,31-05-2025 16:22,West India
2620,173,30-06-2025 14:07,Smart TV,30-06-2025 16:49,East India
205,287,13-09-2025 17:07,Laptop,13-09-2025 17:13,South India
2260,72,21-07-2025 04:53,Mobile,21-07-2025 07:28,South India
4185,222,16-07-2025 20:31,Smart TV,16-07-2025 22:16,South India
3003,187,02-03-2025 18:39,Smart TV,02-03-2025 19:17,South India
363,272,12-04-2025 18:44,Smart TV,12-04-2025 19:21,West India
3443,181,10-05-2025 15:41,Mobile,10-05-2025 16:40,West India
332,159,07-11-2025 15:50,Tablet,07-11-2025 16:49,North India
2969,163,16-10-2025 05:13,Smart TV,16-10-2025 08:09,North India
4804,249,26-07-2025 08:58,Laptop,26-07-2025 11:05,East India
422,239,01-02-2025 06:10,Mobile,01-02-2025 09:01,East India
763,62,11-04-2025 22:53,Mobile,11-04-2025 23:16,East India
2784,167,30-01-2025 15:40,Mobile,30-01-2025 17:39,West India
2758,217,10-12-2024 15:50,Mobile,10-12-2024 15:57,East India
249,247,13-04-2025 09:19,Mobile,13-04-2025 09:41,South India
3547,157,27-01-2025 22:36,Smart TV,28-01-2025 00:45,North India
483,256,13-02-2025 03:33,Laptop,13-02-2025 04:54,North India
3476,93,16-11-2024 17:47,Smart TV,16-11-2024 20:22,North India
3859,8,07-10-2025 05:04,Mobile,07-10-2025 06:30,East India
3233,198,13-06-2025 13:10,Mobile,13-06-2025 15:42,North India
2296,143,04-03-2025 08:15,Laptop,04-03-2025 10:41,North India
4415,216,09-04-2025 19:45,Mobile,09-04-2025 22:36,South India
3012,137,26-11-2024 14:51,Mobile,26-11-2024 15:25,East India
700,20,20-12-2024 09:43,Laptop,20-12-2024 10:49,West India
4627,116,11-05-2025 12:44,Mobile,11-05-2025 15:19,South India
4092,13,10-01-2025 14:21,Mobile,10-01-2025 14:41,East India
3828,219,26-08-2025 09:08,Mobile,26-08-2025 11:14,South India
1948,18,12-04-2025 10:04,Tablet,12-04-2025 11:09,East India
3862,8,22-10-2025 20:02,Mobile,22-10-2025 21:11,North India
1368,241,08-01-2025 11:34,Laptop,08-01-2025 14:17,South India
123,264,29-05-2025 00:43,Tablet,29-05-2025 01:36,North India
750,60,05-09-2025 04:39,Smart TV,05-09-2025 07:34,East India
4415,115,15-11-2024 21:37,Tablet,15-11-2024 23:38,South India
1598,152,09-02-2025 20:36,Smart TV,09-02-2025 21:55,South India
586,44,29-01-2025 22:24,Tablet,30-01-2025 01:22,South India
544,104,09-08-2025 14:17,Laptop,09-08-2025 14:36,West India
2201,212,22-10-2025 05:02,Laptop,22-10-2025 05:55,West India
2704,227,16-04-2025 17:29,Mobile,16-04-2025 18:26,East India
15,136,11-03-2025 08:47,Mobile,11-03-2025 08:56,South India
1467,239,04-07-2025 17:40,Smart TV,04-07-2025 19:59,West India
3376,78,29-11-2024 10:10,Laptop,29-11-2024 10:35,West India
245,289,29-05-2025 13:56,Mobile,29-05-2025 14:44,East India
2615,255,26-09-2025 21:31,Smart TV,26-09-2025 23:42,West India
899,55,20-09-2025 21:42,Laptop,21-09-2025 00:41,North India
1479,142,28-02-2025 15:24,Laptop,28-02-2025 18:05,West India
1383,220,10-09-2025 09:34,Tablet,10-09-2025 10:41,West India
52,25,20-10-2025 13:12,Smart TV,20-10-2025 15:09,North India
2059,128,27-07-2025 13:58,Laptop,27-07-2025 16:34,East India
4919,279,23-05-2025 09:12,Tablet,23-05-2025 11:29,West India
2275,171,27-02-2025 14:17,Tablet,27-02-2025 15:48,East India
2162,184,20-06-2025 02:16,Laptop,20-06-2025 04:50,West India
3609,145,11-12-2024 17:01,Laptop,11-12-2024 19:07,East India
604,159,13-07-2025 16:16,Laptop,13-07-2025 16:21,West India
4044,52,15-12-2024 10:12,Laptop,15-12-2024 10:44,North India
4689,284,27-04-2025 13:21,Mobile,27-04-2025 15:34,East India
3493,135,19-09-2025 18:25,Mobile,19-09-2025 20:19,South India
2999,18,11-02-2025 09:12,Tablet,11-02-2025 10:34,West India
3593,208,17-02-2025 01:08,Mobile,17-02-2025 01:49,West India
1005,134,07-10-2025 17:13,Tablet,07-10-2025 20:03,West India
3129,125,21-07-2025 13:34,Laptop,21-07-2025 15:55,North India
3135,2,12-08-2025 01:37,Tablet,12-08-2025 02:15,West India
1812,153,04-02-2025 19:00,Smart TV,04-02-2025 21:55,West India
4821,232,09-10-2025 17:49,Smart TV,09-10-2025 18:53,North India
815,157,01-08-2025 08:49,Smart TV,01-08-2025 10:50,South India
532,9,23-11-2024 18:43,Tablet,23-11-2024 19:40,East India
759,142,07-02-2025 04:30,Smart TV,07-02-2025 05:22,West India
6,271,17-12-2024 06:08,Mobile,17-12-2024 08:53,North India
585,174,04-12-2024 01:39,Tablet,04-12-2024 03:48,North India
4715,192,14-08-2025 09:13,Mobile,14-08-2025 10:02,East India
3677,300,05-08-2025 04:43,Tablet,05-08-2025 06:12,South India
1535,9,18-12-2024 09:12,Mobile,18-12-2024 09:42,South India
4893,140,10-04-2025 02:41,Laptop,10-04-2025 05:02,South India
1485,214,19-04-2025 09:04,Laptop,19-04-2025 10:08,South India
4452,168,09-02-2025 13:38,Laptop,09-02-2025 15:56,West India
2267,298,04-09-2025 20:24,Laptop,04-09-2025 22:01,East India
2415,161,05-04-2025 02:58,Laptop,05-04-2025 04:42,South India
4985,212,26-04-2025 22:41,Laptop,27-04-2025 01:32,West India
561,99,18-01-2025 20:11,Smart TV,18-01-2025 20:34,South India
4460,130,29-08-2025 07:12,Tablet,29-08-2025 10:08,West India
1414,72,05-01-2025 03:40,Mobile,05-01-2025 04:12,South India
1319,283,01-06-2025 22:02,Tablet,02-06-2025 00:00,North India
2553,77,24-02-2025 19:30,Mobile,24-02-2025 19:37,North India
2861,182,31-03-2025 06:21,Mobile,31-03-2025 08:06,South India
1078,29,01-10-2025 10:42,Mobile,01-10-2025 13:08,West India
2867,264,13-03-2025 21:54,Mobile,13-03-2025 22:13,West India
1835,216,09-03-2025 04:53,Laptop,09-03-2025 07:32,South India
2527,66,08-12-2024 11:03,Tablet,08-12-2024 13:45,East India
722,102,03-03-2025 00:28,Laptop,03-03-2025 00:41,North India
1245,200,28-08-2025 16:13,Smart TV,28-08-2025 17:28,East India
1346,76,11-11-2024 09:18,Laptop,11-11-2024 10:07,North India
4677,178,05-06-2025 12:21,Smart TV,05-06-2025 13:27,South India
746,199,15-07-2025 05:17,Mobile,15-07-2025 07:24,East India
878,138,19-03-2025 00:21,Tablet,19-03-2025 02:50,East India
134,282,05-05-2025 13:26,Mobile,05-05-2025 14:19,South India
4814,116,07-07-2025 07:43,Mobile,07-07-2025 07:48,South India
1048,140,31-10-2025 05:37,Tablet,31-10-2025 06:49,East India
2425,269,05-11-2025 03:28,Laptop,05-11-2025 06:10,South India
2700,82,07-10-2025 20:02,Smart TV,07-10-2025 21:45,West India
1463,197,06-04-2025 07:06,Mobile,06-04-2025 08:48,North India
1348,31,08-01-2025 11:42,Smart TV,08-01-2025 12:28,North India
1365,273,12-01-2025 14:17,Mobile,12-01-2025 16:39,East India
1232,22,23-10-2025 23:06,Laptop,23-10-2025 23:45,West India
4262,197,21-06-2025 15:18,Mobile,21-06-2025 15:44,North India
3706,272,27-03-2025 01:20,Laptop,27-03-2025 01:43,South India
4083,161,09-12-2024 20:26,Laptop,09-12-2024 23:09,East India
1580,297,02-09-2025 23:42,Mobile,03-09-2025 01:20,South India
3420,203,01-10-2025 14:53,Laptop,01-10-2025 14:59,North India
2018,115,20-12-2024 18:42,Smart TV,20-12-2024 19:47,South India
4018,24,14-07-2025 12:27,Tablet,14-07-2025 13:08,East India
3038,44,11-11-2024 01:35,Tablet,11-11-2024 02:12,North India
762,242,27-05-2025 23:34,Laptop,28-05-2025 00:56,West India
3973,68,11-03-2025 14:24,Smart TV,11-03-2025 14:53,East India
4745,140,03-06-2025 00:57,Laptop,03-06-2025 01:17,North India
4647,183,25-04-2025 04:20,Laptop,25-04-2025 04:50,West India
599,260,11-12-2024 08:17,Tablet,11-12-2024 10:50,South India
2203,259,24-11-2024 11:38,Laptop,24-11-2024 11:56,West India
3744,59,07-04-2025 23:03,Laptop,08-04-2025 00:23,South India
417,114,21-08-2025 06:59,Mobile,21-08-2025 07:44,West India
3434,265,06-09-2025 23:59,Tablet,07-09-2025 00:59,North India
3418,174,20-04-2025 08:35,Laptop,20-04-2025 10:11,South India
2565,269,27-08-2025 15:18,Tablet,27-08-2025 16:12,East India
1083,133,27-11-2024 08:22,Laptop,27-11-2024 11:12,North India
588,111,24-08-2025 15:41,Laptop,24-08-2025 17:19,East India
4868,53,24-07-2025 14:31,Smart TV,24-07-2025 15:05,North India
2808,124,13-09-2025 07:24,Mobile,13-09-2025 09:17,North India
3659,61,03-12-2024 16:59,Smart TV,03-12-2024 18:27,North India
2224,156,20-01-2025 06:59,Mobile,20-01-2025 09:19,West India
4418,279,12-10-2025 19:03,Mobile,12-10-2025 19:17,West India
2184,69,10-04-2025 14:35,Smart TV,10-04-2025 17:13,West India
2022,161,22-10-2025 09:19,Smart TV,22-10-2025 10:09,South India
4776,93,12-11-2024 17:37,Tablet,12-11-2024 19:53,East India
3614,280,05-03-2025 09:14,Smart TV,05-03-2025 09:22,West India
2370,9,22-04-2025 00:22,Laptop,22-04-2025 01:52,South India
1360,191,27-06-2025 22:18,Mobile,28-06-2025 00:29,South India
781,144,17-11-2024 04:26,Tablet,17-11-2024 05:58,South India
1537,23,15-07-2025 19:06,Smart TV,15-07-2025 19:57,South India
171,187,20-12-2024 16:57,Tablet,20-12-2024 19:29,West India
4225,209,01-05-2025 02:05,Mobile,01-05-2025 05:02,East India
2728,91,20-02-2025 01:05,Smart TV,20-02-2025 03:17,West India
4493,221,06-07-2025 05:15,Laptop,06-07-2025 07:10,East India
2109,267,24-07-2025 17:17,Smart TV,24-07-2025 17:59,North India
1659,87,20-03-2025 15:35,Laptop,20-03-2025 16:45,South India
1796,196,26-01-2025 17:40,Laptop,26-01-2025 19:27,South India
2786,8,27-05-2025 20:25,Smart TV,27-05-2025 20:46,South India
397,90,28-09-2025 10:14,Mobile,28-09-2025 10:54,East India
804,244,14-07-2025 15:42,Tablet,14-07-2025 17:08,North India
3005,177,10-07-2025 19:01,Mobile,10-07-2025 19:29,East India
3770,8,21-12-2024 12:03,Tablet,21-12-2024 12:11,West India
3290,115,29-10-2025 09:08,Laptop,29-10-2025 11:48,South India
655,34,25-09-2025 21:48,Mobile,26-09-2025 00:27,West India
1877,32,16-08-2025 14:35,Laptop,16-08-2025 14:48,East India
268,100,06-04-2025 19:53,Smart TV,06-04-2025 20:01,North India
1093,82,22-10-2025 11:10,Laptop,22-10-2025 13:32,North India
1469,94,25-09-2025 01:29,Tablet,25-09-2025 01:48,East India
1322,193,01-01-2025 10:23,Mobile,01-01-2025 10:30,South India
1498,249,26-10-2025 11:19,Mobile,26-10-2025 14:11,West India
4994,53,11-03-2025 15:00,Mobile,11-03-2025 16:42,East India
3080,99,26-02-2025 02:35,Smart TV,26-02-2025 05:22,East India
1755,67,08-12-2024 13:06,Tablet,08-12-2024 14:26,West India
1509,158,19-11-2024 15:19,Mobile,19-11-2024 16:58,East India
822,59,21-04-2025 01:45,Smart TV,21-04-2025 03:27,West India
3976,161,10-04-2025 08:57,Laptop,10-04-2025 10:34,West India
2136,16,11-07-2025 15:47,Smart TV,11-07-2025 18:41,South India
1165,49,20-05-2025 06:36,Smart TV,20-05-2025 08:30,North India
2573,259,10-06-2025 06:41,Tablet,10-06-2025 08:47,South India
4922,285,09-06-2025 18:11,Tablet,09-06-2025 19:36,North India
4671,270,02-03-2025 03:50,Tablet,02-03-2025 05:56,West India
687,235,14-03-2025 09:59,Smart TV,14-03-2025 11:15,South India
975,237,12-05-2025 03:10,Laptop,12-05-2025 03:50,East India
3288,197,15-10-2025 15:25,Tablet,15-10-2025 16:44,West India
506,29,06-11-2025 11:50,Laptop,06-11-2025 14:40,East India
1771,149,04-02-2025 02:58,Laptop,04-02-2025 04:57,East India
74,241,05-10-2025 19:53,Smart TV,05-10-2025 22:35,West India
4902,284,27-09-2025 19:20,Smart TV,27-09-2025 20:28,East India
581,185,06-01-2025 15:19,Smart TV,06-01-2025 15:50,East India
3141,185,29-10-2025 10:39,Mobile,29-10-2025 12:57,North India
223,246,09-12-2024 22:18,Tablet,10-12-2024 00:07,South India
4008,106,26-04-2025 13:44,Mobile,26-04-2025 16:19,North India
897,22,25-03-2025 22:47,Laptop,25-03-2025 23:18,East India
2434,280,02-12-2024 02:15,Tablet,02-12-2024 02:44,West India
3953,274,16-10-2025 02:43,Laptop,16-10-2025 05:17,East India
2170,74,18-01-2025 08:47,Tablet,18-01-2025 10:40,East India
733,257,30-10-2025 05:16,Smart TV,30-10-2025 07:13,South India
1465,282,02-08-2025 17:16,Mobile,02-08-2025 19:17,North India
823,33,24-02-2025 16:33,Tablet,24-02-2025 16:59,North India
457,125,08-01-2025 17:25,Mobile,08-01-2025 19:34,North India
2212,183,24-10-2025 16:18,Mobile,24-10-2025 17:08,North India
3335,18,31-01-2025 11:27,Mobile,31-01-2025 12:22,North India
2140,120,07-09-2025 00:27,Mobile,07-09-2025 02:00,East India
3850,197,02-06-2025 04:17,Tablet,02-06-2025 04:48,East India
2384,266,20-06-2025 14:07,Tablet,20-06-2025 14:23,West India
4682,295,25-01-2025 02:25,Tablet,25-01-2025 03:18,West India
314,164,24-03-2025 22:32,Smart TV,24-03-2025 23:56,North India
2650,143,21-02-2025 16:31,Tablet,21-02-2025 19:30,South India
1890,131,25-08-2025 17:26,Laptop,25-08-2025 18:55,North India
3880,90,17-02-2025 02:13,Smart TV,17-02-2025 03:53,South India
1490,120,05-10-2025 08:24,Mobile,05-10-2025 09:53,North India
1665,101,30-09-2025 19:32,Tablet,30-09-2025 21:50,North India
2609,162,15-11-2024 18:51,Laptop,15-11-2024 19:29,East India
2533,298,08-05-2025 08:32,Mobile,08-05-2025 08:53,West India
656,265,09-12-2024 23:20,Tablet,10-12-2024 01:50,East India
3719,108,17-09-2025 03:24,Laptop,17-09-2025 04:49,South India
3983,270,06-12-2024 15:15,Mobile,06-12-2024 16:34,North India
2675,102,17-07-2025 18:36,Tablet,17-07-2025 21:29,East India
4016,243,04-11-2025 14:10,Smart TV,04-11-2025 16:23,East India
201,33,16-11-2024 07:13,Mobile,16-11-2024 07:42,West India
4530,81,04-08-2025 03:58,Laptop,04-08-2025 05:51,North India
138,85,09-05-2025 13:48,Laptop,09-05-2025 14:39,South India
3064,263,30-08-2025 22:28,Tablet,30-08-2025 23:24,East India
1076,296,15-01-2025 23:20,Laptop,16-01-2025 01:47,South India
1749,163,07-07-2025 19:07,Mobile,07-07-2025 21:54,West India
1476,199,29-05-2025 16:12,Mobile,29-05-2025 18:01,West India
4958,8,04-04-2025 22:28,Smart TV,04-04-2025 22:54,East India
3414,42,19-11-2024 16:00,Mobile,19-11-2024 16:52,South India
3905,120,14-01-2025 23:03,Tablet,15-01-2025 00:34,South India
4232,133,13-02-2025 01:39,Mobile,13-02-2025 04:36,East India
3147,5,25-07-2025 03:33,Laptop,25-07-2025 04:43,West India
449,216,24-07-2025 04:46,Tablet,24-07-2025 05:38,East India
69,246,20-11-2024 06:30,Tablet,20-11-2024 07:19,East India
4909,126,24-03-2025 17:59,Laptop,24-03-2025 19:06,West India
3633,205,16-07-2025 09:34,Mobile,16-07-2025 11:26,East India
1191,214,06-11-2025 13:57,Laptop,06-11-2025 14:36,North India
1741,90,28-08-2025 05:57,Mobile,28-08-2025 07:56,North India
3733,65,22-11-2024 04:08,Mobile,22-11-2024 05:44,East India
2020,83,02-10-2025 18:50,Mobile,02-10-2025 18:55,North India
3193,178,24-04-2025 15:50,Mobile,24-04-2025 18:19,South India
3893,180,27-04-2025 19:04,Mobile,27-04-2025 21:13,North India
97,139,01-05-2025 23:36,Mobile,02-05-2025 02:10,North India
4473,30,16-12-2024 23:19,Tablet,16-12-2024 23:25,North India
1515,174,16-02-2025 10:44,Laptop,16-02-2025 11:43,North India
1077,215,08-06-2025 09:57,Tablet,08-06-2025 11:42,North India
9,60,22-03-2025 07:50,Smart TV,22-03-2025 10:31,North India
3053,91,09-02-2025 05:24,Smart TV,09-02-2025 06:48,East India
251,6,06-11-2025 13:35,Laptop,06-11-2025 16:34,North India
360,222,04-02-2025 17:11,Tablet,04-02-2025 18:43,West India
2397,5,23-07-2025 12:44,Smart TV,23-07-2025 13:39,North India
124,166,26-01-2025 17:11,Tablet,26-01-2025 17:49,North India
4730,64,07-09-2025 19:14,Smart TV,07-09-2025 22:10,West India
4295,134,27-12-2024 18:10,Mobile,27-12-2024 20:05,North India
829,14,23-05-2025 09:16,Laptop,23-05-2025 10:31,West India
1435,52,03-09-2025 01:07,Tablet,03-09-2025 03:06,East India
2078,178,11-12-2024 15:33,Tablet,11-12-2024 18:03,South India
1116,273,17-02-2025 06:42,Tablet,17-02-2025 09:17,West India
596,168,06-05-2025 02:10,Smart TV,06-05-2025 02:58,South India
3087,36,21-06-2025 15:04,Laptop,21-06-2025 16:25,North India
2703,74,01-09-2025 15:32,Mobile,01-09-2025 16:54,North India
2508,49,13-03-2025 09:11,Smart TV,13-03-2025 11:41,West India
1745,197,28-03-2025 22:25,Smart TV,28-03-2025 22:31,South India
23,209,17-02-2025 13:38,Tablet,17-02-2025 14:27,West India
326,31,23-08-2025 00:15,Smart TV,23-08-2025 02:11,East India
4973,185,21-09-2025 01:46,Mobile,21-09-2025 04:00,East India
263,78,05-12-2024 23:33,Laptop,06-12-2024 02:07,North India
3501,108,15-01-2025 15:35,Smart TV,15-01-2025 16:59,North India
1586,103,16-06-2025 23:10,Smart TV,17-06-2025 00:27,North India
433,207,02-11-2025 07:14,Tablet,02-11-2025 08:37,East India
560,76,16-09-2025 21:41,Smart TV,16-09-2025 23:22,South India
2556,97,12-10-2025 19:37,Laptop,12-10-2025 19:44,South India
4145,249,12-06-2025 21:16,Mobile,12-06-2025 23:32,North India
1703,232,07-08-2025 06:22,Smart TV,07-08-2025 09:09,South India
2489,94,13-01-2025 18:11,Mobile,13-01-2025 21:05,East India
4690,278,04-03-2025 00:44,Smart TV,04-03-2025 00:58,East India
4324,286,30-08-2025 01:54,Tablet,30-08-2025 02:58,West India
214,166,31-08-2025 21:39,Smart TV,31-08-2025 23:37,East India
1666,251,23-06-2025 05:05,Tablet,23-06-2025 07:28,North India
2656,212,18-01-2025 09:28,Laptop,18-01-2025 10:08,South India
3479,130,10-01-2025 04:15,Tablet,10-01-2025 06:10,North India
3816,223,12-11-2024 14:26,Laptop,12-11-2024 14:48,North India
2798,64,25-09-2025 01:53,Laptop,25-09-2025 02:15,South India
1042,178,10-09-2025 10:37,Mobile,10-09-2025 13:17,East India
4563,183,19-01-2025 05:19,Smart TV,19-01-2025 05:32,East India
2392,3,26-05-2025 12:06,Tablet,26-05-2025 14:49,West India
2372,148,29-07-2025 03:05,Laptop,29-07-2025 04:30,East India
1084,99,26-10-2025 01:27,Smart TV,26-10-2025 02:56,West India
4958,19,11-06-2025 12:23,Laptop,11-06-2025 13:17,East India
2726,70,08-12-2024 09:41,Tablet,08-12-2024 11:06,North India
1951,78,28-03-2025 19:40,Tablet,28-03-2025 21:37,West India
848,14,11-09-2025 15:50,Tablet,11-09-2025 16:05,West India
4672,193,22-07-2025 04:16,Smart TV,22-07-2025 04:43,West India
545,188,19-01-2025 15:31,Smart TV,19-01-2025 16:59,West India
4154,246,28-11-2024 19:47,Tablet,28-11-2024 21:43,North India
3890,31,27-05-2025 00:50,Tablet,27-05-2025 02:10,North India
2112,45,26-06-2025 03:10,Tablet,26-06-2025 03:18,South India
4995,202,10-10-2025 03:52,Mobile,10-10-2025 05:58,South India
2173,230,01-08-2025 11:10,Smart TV,01-08-2025 13:38,East India
2109,225,27-03-2025 22:01,Smart TV,28-03-2025 00:10,North India
380,80,03-01-2025 05:12,Smart TV,03-01-2025 05:28,West India
1162,20,23-12-2024 07:57,Laptop,23-12-2024 09:40,East India
66,178,04-10-2025 10:05,Smart TV,04-10-2025 13:01,North India
798,265,30-04-2025 10:08,Mobile,30-04-2025 10:55,North India
1817,102,15-10-2025 08:53,Mobile,15-10-2025 09:37,East India
632,201,11-04-2025 18:38,Laptop,11-04-2025 20:05,South India
1368,180,10-06-2025 23:58,Smart TV,11-06-2025 02:56,South India
3776,78,11-11-2024 17:55,Mobile,11-11-2024 19:37,North India
3259,137,27-12-2024 00:50,Laptop,27-12-2024 01:35,East India
227,57,23-09-2025 00:05,Laptop,23-09-2025 02:17,North India
192,245,10-01-2025 16:27,Mobile,10-01-2025 18:08,South India
2800,255,21-04-2025 07:44,Mobile,21-04-2025 07:55,South India
1150,159,04-07-2025 04:44,Laptop,04-07-2025 05:31,South India
3004,251,26-04-2025 09:26,Laptop,26-04-2025 09:48,West India
3546,295,13-01-2025 22:01,Tablet,14-01-2025 00:27,North India
4195,210,20-03-2025 03:08,Mobile,20-03-2025 03:16,East India
4440,181,28-11-2024 00:28,Laptop,28-11-2024 00:50,West India
20,116,06-10-2025 20:45,Laptop,06-10-2025 21:23,South India
3701,27,17-03-2025 14:03,Mobile,17-03-2025 16:11,South India
